Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Reverse Trap	BP02	ReverseTrap1	Normal Trap							Until the End Phase, all effects that add or subtract ATK or DEF are reversed. (Additions now subtract, and subtractions now add, instead. Multiplications and divisions, including halving/doubling, are not affected.)
Revival Jam	BP02	RevivalJam1	Aqua/Effect	Water	4	1500	500			When this card is destroyed by battle and sent to the Graveyard: You can pay 1000 Life Points; Special Summon it in face-up Defense Position during your next Standby Phase.
Riryoku	BP02	Riryoku1	Normal Spell							Target 2 face-up monsters on the field; halve the ATK of 1 monster, and if you do, add that lost ATK to the other monster. These effects last until the End Phase.
Rising Energy	BP02	RisingEnergy1	Normal Trap							Discard 1 card, then target 1 face-up monster on the field; that target gains 1500 ATK until the End Phase.
Rocket Pilder	BP02	RocketPilder1	Equip Spell							While the equipped monster is attacking, it cannot be destroyed by battle. At the end of the Damage Step, if the equipped monster attacked: The attack target loses ATK equal to the ATK of the equipped monster, until the End Phase.
Rope of Life	BP02	RopeofLife2	Normal Trap							When a monster(s) is destroyed by battle and sent to your Graveyard: Discard your entire hand to target 1 of those monsters; Special Summon it, and if you do, it gains 800 ATK.
Rush Recklessly	BP02	RushRecklessly1	Quick-Play Spell							Target 1 face-up monster on the field; it gains 700 ATK until the End Phase.
Samurai of the Ice Barrier	BP02	SamuraioftheIceBarrier1	Warrior/Effect	Water	4	1800	1500			When this face-up Attack Position card is changed to face-up Defense Position: Destroy this card, and if you do, draw 1 card.
Scapegoat (B)	BP02	Scapegoat2	Quick-Play Spell						A1/T1	Special Summon 4 "Sheep Tokens" (Beast-Type/EARTH/Level 1/ATK 0/DEF 0) in Defense Position. These Tokens cannot be Tributed for a Tribute Summon. You cannot Summon other monsters the turn you activate this card (but you can Set).
Shard of Greed	BP02	ShardofGreed1	Continuous Spell							Each time you draw a card(s) for your normal draw in your Draw Phase, place 1 Greed Counter on this card. You can send this card with 2 or more Greed Counters to the Graveyard; draw 2 cards.
Shattered Axe	BP02	ShatteredAxe1	Continuous Trap							Activate this card by targeting 1 face-up monster on the field. During each of your Standby Phases: It loses 500 ATK. When that target is destroyed, destroy this card.
Shield & Sword	BP02	ShieldSword	NormalSpell							Switch the original ATK and DEF of all face-up monsters currently on the field, until the End Phase.
Shield Warrior (B)	BP02	ShieldWarrior2	Warrior/Effect	Earth	3	800	1600			During damage calculation, in either player's turn: You can banish this card from your Graveyard; monsters you control cannot be destroyed by this battle.
Shocktopus	BP02	Shocktopus1	Fish/Effect	Water	4	1600	800			When this card is destroyed by battle with an opponent's monster and sent to the Graveyard: You can equip this card to that opponent's monster. That monster's ATK becomes 0, also it cannot change its battle position.
Shrink	BP02	Shrink1	Quick-Play Spell							Target 1 face-up monster on the field; the original ATK of that monster is halved until the End Phase.
Sinister Seeds	BP02	SinisterSeeds1	Normal Trap							When a monster you control is destroyed by a battle in which you took damage, and it was in face-up Attack Position at the start of the Damage Step and when it was destroyed: Special Summon 1 "Sinister Seed Token" (Plant-Type/DARK/Level 1/ATK 100/DEF 100) for every 500 points of battle damage you took from that battle.
Sinister Serpent	BP02	SinisterSerpent2	Reptile/Effect	Water	1	300	250		A0/T1	During your Standby Phase, if this card is in your Graveyard: You can return it to your hand.
Skill Successor (B)	BP02	SkillSuccessor2	Normal Trap							Target 1 face-up monster you control; it gains 400 ATK until the End Phase. During your turn, except the turn this card was sent to the Graveyard: You can banish this card from the Graveyard to target 1 face-up monster you control; that target gains 800 ATK until the End Phase.
Slate Warrior (B)	BP02	SlateWarrior2	Fiend/Effect	Wind	4	1900	400			FLIP: This card gains 500 ATK and DEF. If this card is destroyed by battle: The monster that destroyed it loses 500 ATK and DEF.
Slifer the Sky Dragon	BP02	SlifertheSkyDragon2	Divine-Beast/Effect	Divine	10	?	?			Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, cards and effects cannot be activated. During the End Phase, if this card was Special Summoned: Send it to the Graveyard. This card gains 1000 ATK and DEF for each card in your hand. When a monster(s) is Normal or Special Summoned to your opponent's side of the field in face-up Attack Position: That monster(s) loses 2000 ATK, then if its ATK has been reduced to 0 as a result, destroy it.
Solar Wind Jammer	BP02	SolarWindJammer1	Machine/Effect	Light	5	800	2400			If you control no monsters, you can Special Summon this card (from your hand), but its original ATK and DEF become halved. During each of your Standby Phases: Increase the Level of this card by 1. There can only be 1 face-up "Solar Wind Jammer" on the field.
Spacegate	BP02	Spacegate1	Continuous Trap							Each time a monster your opponent controls attacks or is attacked, place 1 Gate Counter on this card at the end of the Damage Step. During your Main Phase: You can send this card to the Graveyard; Special Summon 1 monster from your hand whose Level is less than or equal to the number of Gate Counters on this card.
Spell Striker	BP02	SpellStriker1	Warrior/Effect	Earth	3	600	200			You can Special Summon this card (from your hand) by banishing 1 Spell Card from your Graveyard. This card can attack your opponent directly. You take no battle Damage from attacks involving this card.
Spikeshield with Chain	BP02	SpikeshieldwithChain1	Normal Trap							Target 1 face-up monster on the field; equip this card to that target. It gains 500 ATK. If the equipped monster attacks or is attacked while in Defense Position, it gains DEF equal to its ATK during damage calculation only.
Splendid Venus	BP02	SplendidVenus1	Fairy/Effect	Light	8	2800	2400			All non-Fairy-Type monsters lose 500 ATK and DEF. The activation and effects of Spell/Trap Cards you control cannot be negated.
Star Blast	BP02	StarBlast1	Normal Spell							Pay any number of Life Points in multiples of 500; reduce the Level of 1 monster you control or that is in your hand by 1 for each 500 Life Points you paid, until the End Phase.
Steamroid	BP02	Steamroid1	Machine/Effect	Earth	4	1800	1800			If this card attacks an opponent's monster, this card gains 500 ATK during the Damage Step only. If this card is attacked by an opponent's monster, this card loses 500 ATK during the Damage Step only.
Strike Slash	BP02	StrikeSlash1	Normal Trap							When a monster you control declares an attack: Until the End Phase, that monster gains 700 ATK, also, if it attacks a Defense Position monster, inflict piercing battle damage to your opponent.
Stronghold the Moving Fortress	BP02	StrongholdtheMovingFortress2	Continuous Trap							Special Summon this card in Defense Position as an Effect Monster (Machine-Type/EARTH/Level 4/ATK 0/DEF 2000). (This card is also still a Trap Card.) While you control a "Green Gadget", "Red Gadget", and "Yellow Gadget", this card's ATK becomes 3000.
Submarineroid	BP02	Submarineroid1	Machine/Effect	Water	4	800	1800			This card can attack your opponent directly, but when it does so using this effect, the battle damage inflicted to your opponent is the original ATK of this card. At the end of the Damage Step, if this card attacked or was attacked: You can change this card to Defense Position.
Super Conductor Tyranno (B)	BP02	SuperConductorTyranno2	Dinosaur/Effect	Light	8	3300	1400			Once per turn: You can Tribute 1 monster; inflict 1000 damage to your opponent. This card cannot declare an attack the turn you activate this effect.
Swords of Concealing Light	BP02	SwordsofConcealingLight2	Continuous Spell							When this card resolves, all monsters your opponent controlled when this card was activated are changed to face-down Defense Position. Monsters your opponent controls cannot change their battle positions. Destroy this card during your 2nd Standby Phase after activation.
Tanngrisnir of the Nordic Beasts (B)	BP02	TanngrisniroftheNordicBeasts3	Beast/Effect	Earth	3	1200	800			When this card is destroyed by battle and sent to the Graveyard: Special Summon 2 "Nordic Beast Tokens" (Beast-Type/EARTH/Level 3/ATK 0/DEF 0).
Tardy Orc	BP02	TardyOrc1	Fiend/Effect	Dark	4	2200	0			This card cannot attack the turn it is Normal Summoned.
Tasuke Knight	BP02	TasukeKnight1	Warrior/Effect	Light	4	1700	100			When an opponent's monster declares an attack, while you have no cards in your hand and this card is in your Graveyard: You can Special Summon this card from your Graveyard, then end the Battle Phase. Each player can only use the effect of "Tasuke Knight" once per Duel.
The Fiend Megacyber	BP02	TheFiendMegacyber1	Warrior/Effect	Dark	6	2200	1200			If your opponent controls at least 2 more monsters than you do, you can Special Summon this card (from your hand).
The Golden Apples	BP02	TheGoldenApples1	Normal Trap							When you take battle damage while you control no monsters: Gain Life Points equal to the battle damage you took, and if you do, Special Summon 1 "Malus Token" (Fiend-Type/DARK/Level 1/ATK ?/DEF ?). Its ATK and DEF are each equal to the amount of Life Points you gained by this effect.
The Tricky (B)	BP02	TheTricky2	Spellcaster/Effect	Wind	5	2000	1200			You can Special Summon this card (from your hand) by discarding 1 card.
The Winged Dragon of Ra	BP02	TheWingedDragonofRa2	Divine-Beast/Effect	Divine	10	?	?			Cannot be Special Summoned. Requires 3 Tributes to Normal Summon (cannot be Normal Set). This card's Normal Summon cannot be negated. When Normal Summoned, other cards and effects cannot be activated. When this card is Normal Summoned: You can pay Life Points so that you only have 100 left; this card gains ATK and DEF equal to the amount of Life Points paid. You can pay 1000 Life Points, then target 1 monster on the field; destroy that target.
Threatening Roar	BP02	ThreateningRoar2	Normal Trap							Your opponent cannot declare an attack this turn.
Tiki Curse	BP02	TikiCurse2	Continuous Trap							Special Summon this card as an Effect Monster (Rock-Type/DARK/Level 4/ATK 1800/DEF 1000). (This card is also still a Trap Card.) While this card is an Effect Monster, if another Trap Card that is a monster battles an opponent's monster, after damage calculation: Destroy that opponent's monster.
Tiki Soul	BP02	TikiSoul2	Continuous Trap							Special Summon this card as an Effect Monster (Rock-Type/LIGHT/Level 4/ATK 1000/DEF 1800). (This card is also still a Trap Card.) While this card is an Effect Monster, if another Trap Card you control that is a monster would be destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard, you can Set it in the Spell & Trap Card Zone instead.
